#redshift fsigma error
0.05 0.4612665112187929 0.1459447241496261
0.15000000000000002 0.480703505764235 0.05787670209401389
0.25000000000000006 0.4924570939761182 0.03713126488579931
0.35000000000000003 0.4976618966191924 0.028665325245265483
0.45000000000000007 0.4976394387131821 0.029659310547305653
0.5500000000000002 0.493614693765264 0.025470518198287623
0.6500000000000001 0.4866058022339154 0.02272449096432385
0.7500000000000002 0.4774422649381401 0.02072099429831528
0.8500000000000002 0.4668722387872583 0.019328510685792492
0.9500000000000002 0.4552929572299283 0.019076774907933997
1.0500000000000003 0.4432767565454444 0.0211443012872177
1.1500000000000004 0.4310760343506812 0.011121761686247575
1.2500000000000002 0.4188330408142464 0.010973425669333257
1.3500000000000003 0.40675027427130284 0.010941582377898046
1.4500000000000004 0.3949827323715201 0.011059516506402562
1.5500000000000003 0.38350159362622577 0.01280895322711594
1.6500000000000004 0.3723884282871187 0.027184355264959662
1.7500000000000004 0.3617027531504682 0.027742601166640908
1.8500000000000003 0.35148613472055124 0.028716417206669034
1.9500000000000004 0.3416234436420358 0.029584590219400297
2.0500000000000003 0.33213490944030777 0.03181852432438149
