#redshift fsigma error
0.05 0.49037991897133193 0.15515620636252941
0.15000000000000002 0.5109981466769589 0.06152417685990584
0.25000000000000006 0.5235968054337554 0.039479199129705156
0.35000000000000003 0.529273616463661 0.030486160308306875
0.45000000000000007 0.529357447845643 0.03154970389160032
0.5500000000000002 0.5251077701768516 0.027095560941125543
0.6500000000000001 0.517591037422498 0.02417150144763066
0.7500000000000002 0.5076899979256664 0.02203374590997392
0.8500000000000002 0.4962134049925507 0.020543234966691595
0.9500000000000002 0.4835972494624941 0.020262724752478506
1.0500000000000003 0.47047237982006496 0.022441532517417095
1.1500000000000004 0.45712290269563755 0.011793770889547448
1.2500000000000002 0.4437120820891719 0.011625256550736304
1.3500000000000003 0.4304684056604939 0.011579600112267285
1.4500000000000004 0.4175673595154607 0.0116918860664329
1.5500000000000003 0.40498172490970796 0.013526389611984246
1.6500000000000004 0.3928042132639984 0.02867470756827188
1.7500000000000004 0.3811023270689732 0.029230548486190243
1.8500000000000003 0.36992298613987024 0.0302227079676274
1.9500000000000004 0.3591410662101921 0.031101616333802637
2.0500000000000003 0.34877917288304283 0.033413044762195504
