#redshift fsigma error
0.05 0.46304702928662517 0.1465080800662882
0.15000000000000002 0.4812766790250314 0.05794571215461378
0.25000000000000006 0.4933711085438309 0.03720018158420485
0.35000000000000003 0.49968279506965285 0.028781728996012005
0.45000000000000007 0.5009655234525642 0.029857545197772825
0.5500000000000002 0.4980912401632346 0.025701507992422906
0.6500000000000001 0.49191245912964515 0.02297231184135443
0.7500000000000002 0.48320545106939694 0.02097111657641183
0.8500000000000002 0.47273822705114305 0.019571362599917323
0.9500000000000002 0.4609667871743816 0.019314508382606593
1.0500000000000003 0.448536875379237 0.0213952089555896
1.1500000000000004 0.43577031319742365 0.01124287408049353
1.2500000000000002 0.4228644585801639 0.011079048814800294
1.3500000000000003 0.41007103080956625 0.011030910728777332
1.4500000000000004 0.39758357963241064 0.011132340229707499
1.5500000000000003 0.3853925535477398 0.01287211128849451
1.6500000000000004 0.3735989613633383 0.027272724179523696
1.7500000000000004 0.3622752428433072 0.027786511126081662
1.8500000000000003 0.35147061999426077 0.028715149653531103
1.9500000000000004 0.3410659446161775 0.029536310803760974
2.0500000000000003 0.3310835878637655 0.03171780771734874
