#redshift fsigma error
0.05 0.43413650488170014 0.13736079014456992
0.15000000000000002 0.45352520170229044 0.05460443428495577
0.25000000000000006 0.4658259459398373 0.03512327632386373
0.35000000000000003 0.47197072742379104 0.02718551389961036
0.45000000000000007 0.4731149218755787 0.02819764934378449
0.5500000000000002 0.4703553901153195 0.024270338129950487
0.6500000000000001 0.46463354528551554 0.021698386564833572
0.7500000000000002 0.45672633713088845 0.019821923031480556
0.8500000000000002 0.44734238733932835 0.01851997483584819
0.9500000000000002 0.43687740726092267 0.01830516336423266
1.0500000000000003 0.42588169001119985 0.020314556613534228
1.1500000000000004 0.4146139820573567 0.010697040737079803
1.2500000000000002 0.40322628631890745 0.010564528701555376
1.3500000000000003 0.3919233432486615 0.010542737933388995
1.4500000000000004 0.3808640859720785 0.010664194407218197
1.5500000000000003 0.3700324422758172 0.012359083572012295
1.6500000000000004 0.35951399216769536 0.02624452142824176
1.7500000000000004 0.3493723890308875 0.026796862238669075
1.8500000000000003 0.3396532706249529 0.02774967221005865
1.9500000000000004 0.3302519109156211 0.02859981548529279
2.0500000000000003 0.3211912887275299 0.030770125460097365
