#redshift fsigma error
0.05 0.4516729988733136 0.14290933684351642
0.15000000000000002 0.4714181340131572 0.056758743335184124
0.25000000000000006 0.4848902539041101 0.0365607251443699
0.35000000000000003 0.4924306639578296 0.028364006243970983
0.45000000000000007 0.4947943589566202 0.02948974379381457
0.5500000000000002 0.4928545675757639 0.025431295686909418
0.6500000000000001 0.4874788975956126 0.02276526451771511
0.7500000000000002 0.47945574970061056 0.020808379537006497
0.8500000000000002 0.469562810638926 0.019439900360451536
0.9500000000000002 0.458277070008495 0.019201809233355942
1.0500000000000003 0.44625070416133156 0.021286158588495516
1.1500000000000004 0.43382078174080596 0.011192576168912793
1.2500000000000002 0.4211974970040124 0.011035374421505125
1.3500000000000003 0.4086405494595037 0.010992430780460648
1.4500000000000004 0.39635067492606313 0.011097818897929768
1.5500000000000003 0.38432656996009157 0.012836507436667057
1.6500000000000004 0.37267395091583194 0.02720519841685573
1.7500000000000004 0.36146931779118685 0.027724696674584035
1.8500000000000003 0.350765383010374 0.028657531791947556
1.9500000000000004 0.3404471356153442 0.029482721944288807
2.0500000000000003 0.33053902253804557 0.031665638359144765
